Country Name,Time,Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gini index [SI.POV.GINI],CoL_Trend
Paraguay,2017.0,5494.81996159761,6152.26711537703,405.53366089,134.610557401255,3.60247741348943,48.5,Decreasing
Paraguay,2018.0,5583.79991371717,6258.44991640954,421.08627319,139.962148394242,3.97561015740694,46.0,Decreasing
Paraguay,2019.0,5194.12724845845,5821.18199548637,415.88879395,143.821040974529,2.75709727562775,45.7,Decreasing
Paraguay,2020.0,4747.87228354581,5365.47220721191,410.887146,146.363100775194,1.76751592356698,43.5,Decreasing
Paraguay,2021.0,5263.78826816433,5976.9317978996,478.70828247,153.370941306755,4.787983101236,42.9,Decreasing
Peru,2009.0,3487.55411048074,4181.18755462253,208.39193726,98.4946854352191,2.936231535967,47.0,Decreasing
Peru,2010.0,4166.57193267013,5072.11494019615,240.25761414,100.0,1.52832059732901,45.5,Decreasing
Peru,2011.0,4760.84808446355,5861.35793645245,262.96740723,103.369310953338,3.36931095333853,44.7,Decreasing
Peru,2012.0,5409.39881906096,6519.37852981527,307.31854248,107.102196896193,3.61121294940163,44.4,Decreasing
Peru,2013.0,5710.54554927857,6746.80025696602,320.3164978,110.066675027747,2.76789666082002,43.9,Decreasing
Peru,2014.0,5707.09467391789,6667.13410360861,331.78091431,113.822090321437,3.41194579807465,43.1,Decreasing
Peru,2015.0,5394.27958969443,6231.71150338894,310.26644897,117.689869607084,3.39809194746308,43.4,Decreasing
Peru,2016.0,5262.98407728089,6217.03599995447,311.43518066,121.876306151171,3.55717663556279,43.6,Decreasing
Peru,2017.0,5605.9418515247,6736.16693725487,333.11575317,125.526380202401,2.99490045809443,43.3,Decreasing
Peru,2018.0,5758.86506851757,6978.49121548627,363.42483521,127.420766879302,1.50915423024742,42.4,Decreasing
Peru,2019.0,6033.40253604326,7037.00803692604,366.56491089,130.290437892643,2.25212191358027,41.5,Decreasing
Peru,2020.0,5281.02484482639,6133.32552410183,388.48730469,132.899389330896,2.00241205759292,43.7,Decreasing
Peru,2021.0,5142.14438609315,6826.9720069846,412.20855713,138.576404455789,4.27166381536798,40.1,Decreasing
Philippines,2009.0,1864.36793493746,1864.45043406471,79.0,96.3485477178423,4.21903052064628,46.3,Decreasing
Philippines,2012.0,2621.08166727407,2614.61644410764,112.0,107.888205739633,3.02696391124796,46.5,Decreasing
Philippines,2015.0,2957.76119931877,2909.85818014474,116.0,115.429504132997,0.674192536845408,44.6,Decreasing
Philippines,2018.0,3200.75758797595,3168.51036606257,126.0,126.593789832853,5.30934661627707,42.3,Decreasing
Philippines,2021.0,3196.29090547243,3484.38593882819,203.0,137.936373936063,3.92718022100332,40.7,Decreasing
Poland,2009.0,9791.8521223465,11556.3026866026,760.0,97.4842305999707,3.79539242483406,33.4,Decreasing
Poland,2010.0,10519.1517720358,12567.7317676382,809.0,100.0,2.58069370250543,33.2,Decreasing
Poland,2011.0,11566.2371599885,13867.6669408192,866.0,104.239401496259,4.2394014962594,33.2,Decreasing
Poland,2012.0,11004.7251884868,13087.420943321,815.0,107.950711456652,3.56037151702783,33.0,Decreasing
Poland,2013.0,11445.9393999337,13621.9023794031,878.0,109.021563737715,0.991982606332428,33.1,Decreasing
Poland,2014.0,11957.2090403552,14262.2841914116,911.0,109.080240575033,0.05382131323998,32.8,Decreasing
Poland,2015.0,10613.0806248151,12637.5220324406,804.0,108.126741968608,-0.87412587412577,31.8,Decreasing
Poland,2016.0,10405.6612617759,12464.0110508476,816.0,107.407950711457,-0.664767331433961,31.2,Decreasing
Poland,2017.0,11609.6181305667,13913.3402919927,910.0,109.637670529559,2.0759355367385,29.7,Decreasing
Poland,2018.0,13050.2422297837,15658.2120316794,979.0,111.625348393722,1.81295156542679,30.2,Decreasing
Poland,2019.0,13241.2566021095,15874.5220531254,1014.0,114.111779375092,2.227478809383,28.8,Decreasing
Poland,2020.0,13333.5432846846,15987.5753654045,1026.0,117.962446824116,3.37446972618589,28.5,Decreasing
Poland,2021.0,15410.7923025682,18635.5104895754,1159.0,123.925480416606,5.05502704719272,28.5,Decreasing
Portugal,2009.0,18430.2580256818,23151.2154130712,2347.0,98.6168271091589,-0.835530021504157,34.9,Decreasing
Portugal,2010.0,17942.0893964935,22551.935098809,2259.0,100.0,1.40257289895369,35.8,Decreasing
Portugal,2011.0,18736.5080526805,23246.5425416481,2256.0,103.653011004307,3.65301100430724,36.3,Decreasing
Portugal,2012.0,16374.4014412899,20593.4274224109,1980.0,106.527659906895,2.77333854051586,36.0,Decreasing
Portugal,2013.0,17588.4909252875,21676.4859642714,2031.0,106.819989560289,0.274416666666663,36.2,Decreasing
Portugal,2014.0,17781.0675219386,22120.6850127107,2060.0,106.522866162199,-0.278153367467428,35.6,Decreasing
Portugal,2015.0,15410.8780126811,19215.7813014347,1791.0,107.042632369495,0.48793862390472,35.5,Decreasing
Portugal,2016.0,16058.3195670212,19980.2808866516,1875.0,107.692806187126,0.607397074641719,35.2,Decreasing
Portugal,2017.0,17263.4570301576,21442.3842768879,1998.0,109.166705134988,1.36861411643472,33.8,Decreasing
Portugal,2018.0,18831.4453058211,23541.1401075289,2216.0,110.25151180504,0.993715683468326,33.5,Decreasing
Portugal,2019.0,18587.7770796772,23343.3628970034,2222.0,110.624358614714,0.338178410046034,32.8,Decreasing
Portugal,2020.0,17471.0655646446,22299.4044062173,2346.0,110.610598791976,-0.012438329957531,34.7,Decreasing
Portugal,2021.0,19318.4675574803,24711.4510062111,2747.0,112.010549789253,1.26565719069044,34.6,Decreasing
Qatar,2017.0,48124.7367696797,63279.8556949332,1908.39660645,115.858803424889,0.394878914083005,35.1,Normal
Romania,2009.0,6961.11502344452,8548.4543409242,449.0,94.2583322230047,5.58742004264393,35.6,Decreasing
Romania,2010.0,6749.99682896449,8399.5374234284,472.0,100.0,6.09141668601891,35.5,Decreasing
Romania,2011.0,7534.11619342209,9560.6755277458,427.0,105.789253288159,5.7892532881588,35.9,Decreasing
Romania,2012.0,7016.99632321885,8929.95366231474,402.0,109.317243085825,3.33492267693442,36.5,Decreasing
Romania,2013.0,7498.97451279146,9497.67411615237,495.0,113.673220777738,3.9847123554813,36.9,Decreasing
Romania,2014.0,8035.84558101548,10031.7710755404,503.0,114.887603022632,1.06830987684298,36.0,Decreasing
Romania,2015.0,7210.65443228613,8977.01748158197,442.0,114.204990933389,-0.594156437495203,35.9,Decreasing
Romania,2016.0,7538.86594615417,9404.54005870715,476.0,112.440756038601,-1.54479666813897,34.4,Decreasing
Romania,2017.0,8658.80708365904,10727.9822007426,555.0,113.946361611816,1.3390212110439,36.0,Decreasing
Romania,2018.0,10026.952125069,12502.2624061935,687.0,119.216932828292,4.62548443137779,35.8,Decreasing
Romania,2019.0,10527.7675145004,12992.0326104674,739.0,123.780383348878,3.82785432599438,34.8,Decreasing
Romania,2020.0,10801.9835404596,13082.3006559554,810.0,127.037135732912,2.63107311184743,34.6,Decreasing
Romania,2021.0,12194.3636281641,14986.7854904274,963.0,133.455469478653,5.05232876096582,33.9,Decreasing
Russian Federation,2014.0,11003.34375,14055.47265625,740.0,131.155272814079,7.82341183865513,36.9,Decreasing
Russian Federation,2015.0,7375.267578125,9277.7138671875,499.0,151.529464141176,15.5344050528403,36.5,Decreasing
Russian Federation,2016.0,6884.12744140625,8663.158203125,465.0,162.200847296653,7.04244762954799,36.7,Decreasing
Russian Federation,2017.0,8400.7626953125,10658.9130859375,580.0,168.175238863746,3.68332944412233,35.5,Decreasing
Russian Federation,2018.0,8667.76171875,11211.8876953125,609.0,173.015822116403,2.87829723647884,35.3,Decreasing
Russian Federation,2019.0,8831.005859375,11447.701171875,654.0,180.750263654162,4.47036660760173,35.7,Decreasing
Russian Federation,2020.0,8080.5556640625,10108.3271484375,771.0,186.862621885623,3.38165937237898,33.7,Decreasing
Russian Federation,2021.0,8992.818359375,12521.5224609375,936.0,199.372063343799,6.69445891957612,35.1,Decreasing
Rwanda,2010.0,486.595780829309,593.624927744346,48.02530289,100.0,-0.246128693436934,47.2,Decreasing
Rwanda,2013.0,568.366663821921,704.924190167572,47.7094574,120.401525107651,5.92426867984854,45.1,Decreasing
Rwanda,2016.0,587.845260671481,729.519154199595,50.70415497,135.417357450773,7.17434301982009,43.7,Decreasing
Samoa,2013.0,3547.70898561574,4023.5254013825,245.2074585,108.046890892727,0.61008572090503,38.7,Decreasing
Sao Tome and Principe,2010.0,988.166586288578,1045.20958234528,74.38393402,100.0,13.34005235378,30.8,Decreasing
Sao Tome and Principe,2017.0,1283.91527923115,1555.79477812889,116.49388123,171.587985799762,5.6902961992902,40.7,Decreasing
Senegal,2011.0,1202.74775175367,1374.67591873844,58.30465698,103.40322829787,3.40322829786971,40.3,Decreasing
Senegal,2018.0,1269.08355922086,1452.55612562445,65.77828217,107.363218008605,0.460985642464282,38.3,Decreasing
Senegal,2021.0,1376.93847236559,1598.10676952274,71.22032928,114.474038812672,2.18032278088147,36.2,Decreasing
Serbia,2012.0,4877.80402321905,6263.04086072815,559.90539551,119.284197755535,7.33038589596646,39.9,Decreasing
Serbia,2013.0,5533.8039914398,7040.41812068781,627.53302002,128.462238398544,7.69426362896655,39.4,Decreasing
Serbia,2014.0,5425.80988016497,6886.67809068704,608.85858154,131.137397634213,2.08244793880154,40.4,Decreasing
Serbia,2015.0,4584.55726174752,5820.3215576888,491.25177002,132.963299969669,1.39235822000187,40.5,Decreasing
Serbia,2016.0,4679.41351497109,5982.37030126471,486.42944336,134.455565665757,1.12231397417769,38.8,Decreasing
Serbia,2017.0,5026.22182618409,6548.03653824187,515.84588623,138.665453442523,3.13106248590115,36.1,Decreasing
Serbia,2018.0,5868.80707155848,7559.86165747394,617.08679199,141.383075523203,1.95984076293801,35.0,Decreasing
Serbia,2019.0,5940.80437873148,7755.632986437,641.02966309,143.997573551714,1.84922984511086,34.5,Decreasing
Serbia,2020.0,6351.26973560666,8098.70955668849,670.19439697,146.266302699424,1.57553290083415,35.0,Decreasing
Serbia,2021.0,7431.64056276738,9680.52798074468,919.16790771,152.241431604489,4.08510285335102,33.1,Decreasing
Seychelles,2013.0,12257.3234126663,14821.2921476077,583.38354492,114.618005623296,4.33893848329099,46.8,Decreasing
Seychelles,2018.0,13828.2778744256,18440.2340460932,784.73242188,127.652648173983,3.70291839111568,32.1,Decreasing
Sierra Leone,2011.0,388.425604620778,718.161680687537,47.91463089,106.791382919526,6.79138291952621,34.0,Decreasing
Sierra Leone,2018.0,437.373287640795,845.914540460932,43.07834244,203.964069000238,16.0295447693699,35.7,Decreasing
Slovak Republic,2009.0,13282.1292090697,16586.7527805228,1320.0,99.052053883253,1.61510464058238,27.2,Decreasing
Slovak Republic,2010.0,13479.617100083,16899.448680529,1297.0,100.0,0.957018132975143,27.3,Decreasing
Slovak Republic,2011.0,14577.7324310261,18469.4354316836,1352.0,103.919285991463,3.9192859914629,26.5,Decreasing
Slovak Republic,2012.0,14119.20977086,17516.9691054078,1319.0,107.666722102112,3.6061026352289,26.1,Decreasing
Slovak Republic,2013.0,14882.0585610957,18312.7805149823,1370.0,109.174566217639,1.40047368963025,28.1,Decreasing
Slovak Republic,2014.0,15227.8366092846,18770.9289896545,1289.0,109.091413049504,-0.076165329541987,26.1,Decreasing
Slovak Republic,2015.0,13194.8270958768,16442.0760860018,1109.0,108.736626198791,-0.325219777427673,26.5,Decreasing
Slovak Republic,2016.0,13276.4374027188,16636.0769133073,1176.0,108.171184655469,-0.520010196278266,25.2,Decreasing
Slovak Republic,2017.0,14248.5916056472,17645.5298716761,1189.0,109.590332058318,1.31194588223228,23.2,Decreasing
Slovak Republic,2018.0,15891.4839562883,19573.3717031314,1300.0,112.345473695881,2.51403712883812,25.0,Decreasing
Slovak Republic,2019.0,15653.3082241243,19406.0589683582,1342.0,115.338987748766,2.66456133425431,23.2,Decreasing
Slovak Republic,2020.0,15875.1156305025,19735.4858280801,1394.0,117.573036199346,1.93694126694223,24.2,Decreasing
Slovak Republic,2021.0,17386.3393801483,22138.1949833348,1685.0,121.276123953656,3.14960629921268,24.1,Decreasing
Slovenia,2009.0,19537.1956644121,24501.7897290425,2125.0,98.2306979208052,0.839262246793887,24.8,Decreasing
Slovenia,2010.0,18501.4963593885,23329.8417691156,2017.0,100.0,1.80117022137134,24.9,Decreasing
Slovenia,2011.0,19709.8852328883,24940.6284841605,2148.0,101.802851719419,1.8028517194191,24.9,Decreasing
Slovenia,2012.0,17479.583018897,22442.1417859955,1975.0,104.447093100252,2.59741386039003,25.6,Decreasing
Slovenia,2013.0,18184.3080704985,23236.9655321695,2055.0,106.294971968393,1.76920085881907,26.2,Decreasing
Slovenia,2014.0,18948.9366946675,24013.0682060959,2062.0,106.506864432967,0.19934382657075,25.7,Decreasing
Slovenia,2015.0,15900.3275630356,20697.2748530619,1776.0,105.947115172383,-0.525552285820877,25.4,Decreasing
Slovenia,2016.0,16741.1120482849,21447.8377796036,1835.0,105.888844744625,-0.054999541670474,24.8,Decreasing
Slovenia,2017.0,18495.236351116,23303.077705959,1925.0,107.402110095793,1.42910743319306,24.2,Decreasing
Slovenia,2018.0,20777.2067747752,25888.0481065655,2170.0,109.269412439853,1.7386086198818,24.6,Decreasing
Slovenia,2019.0,20799.5597845234,25814.1687167572,2219.0,111.051074912815,1.63052260754344,24.4,Decreasing
Slovenia,2020.0,20345.7761094132,25392.0651093612,2417.0,110.99015582925,-0.05485681576061,24.0,Decreasing
Slovenia,2021.0,23493.4748984427,29187.369382785,2775.0,113.117909327683,1.91706506089259,24.3,Normal
Solomon Islands,2012.0,1733.38945924401,2066.25352289833,101.76835632,113.688814368881,5.91200602491155,37.1,Decreasing
South Africa,2010.0,6452.33536276352,7973.47195771517,628.12860107,100.0,4.08972989470464,63.4,Decreasing
South Africa,2014.0,5559.07100567993,6856.73137092522,547.83441162,124.629819674535,6.12983770287141,63.0,Decreasing
Spain,2009.0,26838.5260367542,32279.8208476151,2937.71826172,98.2319577881941,-0.28781308353524,34.9,Decreasing
Spain,2010.0,25486.3210084568,30658.7422282912,2789.63720703,100.0,1.79986457728769,35.2,Decreasing
Spain,2011.0,26212.6958902645,31824.6219134777,2908.91967773,103.196101888338,3.1961018883379,35.7,Decreasing
Spain,2012.0,23566.2050882242,28456.4438151477,2590.2253418,105.720410449569,2.44612782366809,35.4,Decreasing
Spain,2013.0,24246.78076588,29218.9105170888,2629.46679688,107.209568161367,1.40858109183019,36.2,Decreasing
Spain,2014.0,24700.2901040262,29694.8874886229,2679.4765625,107.047558596627,-0.151114837527235,36.1,Decreasing
Spain,2015.0,21716.4879748108,25969.8383138327,2349.09375,106.511929320121,-0.500365709903242,36.2,Decreasing
Spain,2016.0,22489.7334444335,26740.6851818829,2376.60107422,106.296138281102,-0.202598000426452,35.8,Decreasing
Spain,2017.0,23874.6620027538,28367.9392609439,2524.68481445,108.375371885592,1.95607633363963,34.7,Decreasing
Spain,2018.0,25791.5355664114,30592.1264795541,2741.38256836,110.190639172868,1.6749813686379,34.7,Decreasing
Spain,2019.0,25125.8717222279,29776.2011500384,2716.83349609,110.961443623997,0.699518994458739,34.3,Decreasing
Spain,2020.0,22321.6839380393,27230.3599933583,2899.01879883,110.603312216661,-0.322753017299739,34.9,Decreasing
Spain,2021.0,25118.4531381716,30817.6828559001,3234.29296875,114.024422110457,3.0931351197642,33.9,Decreasing
Sri Lanka,2009.0,1883.51254104338,2026.65939950702,99.0,94.1463128229218,3.46496322106074,36.1,Decreasing
Sri Lanka,2012.0,3051.57247314443,3327.77612404326,111.0,114.766322217003,7.54291373239437,38.7,Decreasing
Sri Lanka,2016.0,3756.43685213437,4149.76105454457,149.0,136.566580789574,3.9588884659307,39.3,Decreasing
Sri Lanka,2019.0,3671.849396381,4082.69404871533,160.0,155.528883036152,3.52839358231811,37.7,Decreasing
St. Lucia,2015.0,7573.11171709814,10334.9225558425,464.57443237,111.349556102794,-0.983600952696996,43.7,Decreasing
Sudan,2014.0,1780.38354492188,1275.43835449219,93.15203094,299.222507343468,36.9066427863595,34.2,Rising
Sweden,2009.0,39718.7947971792,46707.8673215418,4136.0,98.8552678342659,-0.494460544377991,27.3,Normal
Sweden,2010.0,45188.8555297413,52542.8274141037,4416.0,100.0,1.15798802715628,27.7,Normal
Sweden,2011.0,51652.8181092811,60379.7748160321,6351.0,102.961150738221,2.9611507382214,27.6,Normal
Sweden,2012.0,49429.3923699191,57749.8251328664,6254.0,103.875834442249,0.888377506923638,27.6,Normal
Sweden,2013.0,52089.6352759408,60844.2767113975,6697.0,103.829824749908,-0.044292970148586,28.8,Normal
Sweden,2014.0,51104.4307652468,59583.7140001673,6606.0,103.643306416286,-0.179638494114635,28.4,Normal
Sweden,2015.0,43373.545425611,51197.9529341175,5599.0,103.594817159687,-0.046784744983281,29.2,Normal
Sweden,2016.0,43610.186697005,51820.3972482676,5681.0,104.614469083966,0.984269244577992,29.6,Normal
Sweden,2017.0,45639.9405617351,53300.8587281785,5838.0,106.491774734342,1.79449904665589,28.8,Normal
Sweden,2018.0,46269.2086666443,54181.9069780904,6005.0,108.572129146727,1.95353530127028,30.0,Normal
Sweden,2019.0,44558.1229340654,51773.0464558993,5653.0,110.509219846432,1.78415097403835,29.3,Normal
Sweden,2020.0,45322.0070698567,52653.7565934247,6003.0,111.058856590269,0.497367318853572,28.9,Normal
Sweden,2021.0,51830.6266145746,61174.9680215622,6901.0,113.461278849041,2.16319736447153,29.8,Normal
Switzerland,2009.0,55813.2102235148,71568.3123885672,7297.37988281,99.316465640817,-0.480481936423275,32.9,Normal
Switzerland,2010.0,63191.0431544726,76531.3729407691,7640.44921875,100.0,0.688238707220026,32.6,Normal
Switzerland,2011.0,70650.760298422,90476.7589651577,9138.3671875,100.231349207651,0.2313492076509,31.7,Normal
Switzerland,2012.0,68518.9893642797,85836.2076767359,8753.8203125,99.5371949759392,-0.692552018105253,31.6,Normal
Switzerland,2013.0,69446.6309854852,87304.3305813557,9118.18945313,99.3208776033038,-0.217323155115693,32.5,Normal
Switzerland,2014.0,68999.9181134434,88724.9909402638,9307.96875,99.3077647259499,-0.013202538751494,32.5,Normal
Switzerland,2015.0,66347.4161586484,83806.4476003837,9082.45019531,98.1717745930005,-1.14390867228183,32.3,Normal
Switzerland,2016.0,63668.848941924,82153.0745447889,9078.75878906,97.7451017375587,-0.434618664285835,33.0,Normal
Switzerland,2017.0,63071.2502194762,82254.3769269767,9119.96972656,98.2668532046593,0.533787839825897,32.7,Normal
Switzerland,2018.0,63208.8270862012,85217.3691512274,9212.43261719,99.1869606006829,0.936335464113563,33.1,Normal
Switzerland,2019.0,62588.3361826227,84121.9310304414,9341.0625,99.5468963730059,0.362886179940614,34.0,Normal
Switzerland,2020.0,62971.4161735291,85897.7843338323,10085.45605469,98.8243104053428,-0.725874933313384,33.7,Normal
Syrian Arab Republic,2009.0,8982.06493724408,2462.20193643202,87.92034149,95.7878134427753,2.92089711805367,40.4,Decreasing
Tajikistan,2009.0,741.826425975293,664.795655734657,39.0,93.9449524446762,6.44823481066697,30.8,Decreasing
Tajikistan,2015.0,1029.79225714224,956.916310930656,64.0,140.151994675248,5.7145594964971,34.0,Decreasing
Tanzania,2011.0,597.981872558594,775.392761230469,37.43364334,112.690969469916,12.6909694699162,37.8,Decreasing
Tanzania,2018.0,895.013122558594,1023.10626220703,40.83135605,181.154460150602,3.49445848856181,40.5,Decreasing
Thailand,2009.0,3291.45042583363,4135.43986952819,150.35655212,96.854562441607,-0.845716092316721,39.6,Decreasing
Thailand,2010.0,3939.98554068975,4973.86288823778,169.38200378,100.0,3.24758842443723,39.4,Decreasing
Thailand,2011.0,4297.93447743939,5373.6232832898,192.56607056,103.808790581396,3.80879058139634,37.5,Decreasing
Thailand,2012.0,4432.88485064574,5725.52802835463,202.52087402,106.938521293068,3.01489950334994,39.3,Decreasing
Thailand,2013.0,4545.13959958715,6018.08244729255,208.60844421,109.275006271572,2.18488618530678,37.8,Decreasing
Thailand,2014.0,4414.57752298915,5801.1978916205,214.52433777,111.345922613126,1.8951418189878,37.0,Decreasing
Thailand,2015.0,4349.37247868885,5688.85335397884,219.91911316,110.34333613031,-0.900424963291569,36.0,Decreasing
Thailand,2016.0,4506.62069846308,5833.57715617098,230.60774231,110.550946791118,0.188149704448234,36.9,Decreasing
Thailand,2017.0,4972.56272191901,6413.09182530343,247.99453735,111.286809151122,0.665631893135106,36.4,Decreasing
Thailand,2018.0,5459.50492197441,7099.77650081458,275.67111206,112.470786778062,1.06389754183015,36.4,Decreasing
Thailand,2019.0,5929.27341001356,7605.69657797759,289.17828369,113.265649996346,0.706728601314311,34.9,Decreasing
Thailand,2020.0,5441.47722591718,6985.64393892574,305.08792114,112.307493787832,-0.845937147357041,35.0,Decreasing
Thailand,2021.0,5393.01457363715,7058.0694998852,364.36968994,113.689320040059,1.23039541318384,34.9,Decreasing
Togo,2011.0,468.332167095986,783.989380490906,35.2552681,103.563514729039,3.56351472903954,46.0,Decreasing
Togo,2015.0,476.992040803816,751.052405084336,37.41205215,111.179750599295,2.58500390801595,43.0,Decreasing
Togo,2018.0,774.182700437659,851.130806891807,53.81824493,112.537690648103,0.927755426457183,42.5,Decreasing
Togo,2021.0,832.309612794466,939.613373786407,54.14671707,120.045614301505,4.1862150652352,37.9,Decreasing
Tonga,2009.0,2769.19410870463,2914.23790763703,117.48226929,96.5857773863583,1.42685972070534,37.5,Decreasing
Tonga,2015.0,3788.99514584215,4123.90323993332,169.94888306,109.873457478337,-1.05399831971283,33.5,Decreasing
Tonga,2021.0,4284.02186055023,4912.57950603175,279.24603271,135.565368559565,5.64051140636751,27.1,Decreasing
Tunisia,2010.0,3274.44621044787,4291.86120891575,237.90208435,100.0,3.33897963601069,35.8,Decreasing
Tunisia,2015.0,3310.48438181382,4014.94773686432,246.10754395,124.284792209994,4.437371273215,32.8,Decreasing
Tunisia,2021.0,3285.41977717876,3885.28166485296,265.46484375,173.439427529047,5.706350208307,33.7,Decreasing
Turkiye,2017.0,8921.21121974112,10695.550196231,437.0,174.96870328849,11.1443110840765,43.5,Decreasing
Turkiye,2018.0,8063.60119778653,9568.83506330228,388.0,203.545403587444,16.3324638988928,42.4,Decreasing
Turkiye,2019.0,7621.52312657109,9215.44049888114,397.0,234.437126307922,15.1768215720022,43.8,Decreasing
Turkiye,2020.0,7197.80195462463,8638.73903848102,395.0,263.223561285501,12.2789574462574,43.0,Decreasing
Uganda,2009.0,636.310127204543,798.947089938247,44.42161942,96.1755292184112,13.0172561889185,44.2,Decreasing
Uganda,2012.0,568.608749188006,795.222867553127,55.14218903,131.343587476395,12.6790377224659,41.0,Decreasing
Uganda,2016.0,568.897814292872,752.696571725656,39.13254166,158.52031485061,5.70637504616212,42.8,Decreasing
Uganda,2019.0,624.822797773614,822.057058189153,33.40487289,176.049367040563,2.867588034469,42.7,Decreasing
Ukraine,2009.0,2021.95104980469,2607.08764648438,169.0,91.4303009339329,15.8811924594476,25.3,Decreasing
Ukraine,2010.0,2436.32739257813,3039.63232421875,203.0,100.0,9.37293105078978,24.8,Decreasing
Ukraine,2011.0,2911.00708007813,3656.69799804688,244.0,107.955724662747,7.95572466274652,24.6,Decreasing
Ukraine,2012.0,3354.85131835938,3951.34228515625,276.0,108.569699066067,0.568727971803862,24.7,Decreasing
Ukraine,2013.0,3474.39892578125,4129.89697265625,281.0,108.310273261847,-0.238948626045407,24.6,Decreasing
Ukraine,2014.0,2608.80590820313,3054.908203125,213.0,121.385333794535,12.0718562874251,24.0,Decreasing
Ukraine,2015.0,1908.15344238281,2094.47387695313,158.0,180.499827049464,48.6998646434424,25.5,Rising
Ukraine,2016.0,1884.49853515625,2158.46118164063,157.0,205.612244897959,13.9127101997797,25.0,Decreasing
Ukraine,2017.0,2310.20092773438,2604.28759765625,187.0,235.299204427534,14.4383227488749,26.0,Decreasing
Ukraine,2018.0,2690.02978515625,3059.0517578125,221.0,261.068834313386,10.9518559353178,26.1,Rising
Ukraine,2019.0,3197.59155273438,3619.86157226563,247.0,281.658595641646,7.88671745611133,26.6,Rising
Ukraine,2020.0,3279.91259765625,3709.76928710938,270.0,289.354894500173,2.73249209419427,25.6,Rising
United Arab Emirates,2013.0,46197.4104149389,52023.5170958751,1601.55285645,102.663561221631,1.1011183637571,32.5,Normal
United Arab Emirates,2018.0,41349.3459632053,45689.8570040215,1914.9317627,116.779772707568,3.06863379251997,26.4,Normal
United Kingdom,2009.0,32299.4339401713,38744.131693043,3914.19580078,97.5679674496024,1.96173173560109,35.1,Normal
United Kingdom,2010.0,33571.1993119611,39598.957119545,3956.38891602,100.0,2.49265472467065,33.7,Normal
United Kingdom,2011.0,35752.9581965813,42109.6418795749,4199.08398438,103.856112446828,3.8561124468282,33.2,Normal
United Kingdom,2012.0,35519.330194016,42497.3404974322,4242.23486328,106.528574070649,2.5732347965453,33.1,Normal
United Kingdom,2013.0,36085.9459541185,43426.2981405143,4304.47802734,108.969853893102,2.29166666666659,32.7,Normal
United Kingdom,2014.0,39539.1164963856,47439.6165895125,4697.76025391,110.551137414463,1.45112016293279,33.1,Normal
United Kingdom,2015.0,37441.0284183644,44964.3911437292,4433.85839844,110.958017384871,0.36804684232536,33.3,Normal
United Kingdom,2016.0,34104.356814245,40985.2351382417,4017.34228516,112.076937303495,1.0084173681141,33.1,Normal
United Kingdom,2017.0,34065.891026246,40572.1214823783,3910.81420898,114.943591640466,2.55775577557747,32.6,Normal
United Kingdom,2018.0,36072.6632083717,43203.8141057739,4226.20507813,117.579064176068,2.29283990345938,33.7,Normal
United States,2009.0,39149.3111472822,47194.9500893872,7602.74560547,98.3864199710624,-0.355546266299747,40.6,Normal
United States,2010.0,41128.2745454572,48650.6643227232,7833.04492188,100.0,1.6400434423899,40.0,Normal
United States,2011.0,42673.6792893905,50065.9789470675,8021.59326172,103.156841568622,3.156841568622,40.9,Normal
United States,2012.0,44760.6451524069,51784.4114692048,8274.37207031,105.291504532867,2.06933726526067,40.9,Normal
United States,2013.0,45715.1083719593,53409.7507774372,8433.69824219,106.833848874866,1.46483265562717,40.6,Normal
United States,2014.0,47633.2517836041,55304.3155317137,8828.4765625,108.566932118964,1.62222297740817,41.5,Normal
United States,2015.0,49077.9663435706,57040.2082136605,9248.93457031,108.695721960694,0.118627135552451,41.2,Normal
United States,2016.0,49564.3519767542,58206.6141931844,9599.890625,110.06700893427,1.26158320570536,41.1,Normal
United States,2017.0,51472.0580124208,60322.2614241747,9902.81835938,112.411557302308,2.13011000365961,41.2,Normal
United States,2018.0,53858.1299848776,63201.0458483771,10280.52636719,115.157303224791,2.44258329692817,41.4,Normal
United States,2019.0,55620.4038977132,65604.6815198734,10658.39746094,117.244195476228,1.81221007526021,41.5,Normal
United States,2020.0,53872.1530969869,64411.3731779373,11758.42480469,118.690501577198,1.23358439630629,39.7,Normal
United States,2021.0,59006.3585416509,71318.3073592183,12012.24121094,124.266413825838,4.69785886363742,39.7,Normal
Uruguay,2009.0,8967.09402716101,9881.39573127081,817.64227295,93.7218463646485,7.06221874388574,45.5,Decreasing
Uruguay,2010.0,11308.9778354042,12641.0576849008,1032.65795898,100.0,6.69870886978132,44.5,Decreasing
Uruguay,2011.0,13377.3168420144,15132.2675725587,1232.04626465,108.09283206303,8.0928320630299,42.2,Decreasing
Uruguay,2012.0,13468.9150610945,16259.5940814256,1332.7512207,116.845936456282,8.09776580573602,39.9,Decreasing
Uruguay,2013.0,15370.2184385514,18335.2594772322,1500.72717285,126.865633296223,8.57513504005397,40.5,Decreasing
