Country Name,Time,Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],Current health expenditure per capita (current US$) [SH.XPD.CHEX.PC.CD],Consumer price index (2010 = 100) [FP.CPI.TOTL],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",Gini index [SI.POV.GINI],YoY Change in Adjusted net national income per capita (current US$) [NY.ADJ.NNTY.PC.CD],YoY Change in GDP per capita (current US$) [NY.GDP.PCAP.CD],YoY Change in Consumer price index (2010 = 100) [FP.CPI.TOTL],"YoY Change in Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
Albania,2012,3522.372857,4247.631343,262.2885437,105.5303817,2.031592684,29,,,,
Albania,2014,3844.277141,4578.633208,295.1235962,109.3241873,1.625865044,34.6,9.138847502,7.792622246,3.594988945,-19.9709146
Albania,2015,3277.788243,3952.803574,255.3563538,111.3971641,1.896174026,32.8,-14.73590162,-13.66848153,1.896174026,16.62554853
Albania,2016,3467.34757,4124.05539,277.0432129,112.8179589,1.275431684,33.7,5.783147435,4.33241402,1.275431684,-32.73657026
Albania,2017,3729.968219,4531.032207,297.4619751,115.0592696,1.986661332,33.1,7.574107967,9.868364472,1.986661332,55.76383723
Albania,2018,4340.919854,5365.489347,351.3012085,117.3927402,2.028059631,30.1,16.37953997,18.41649103,2.028059631,2.083812592
Albania,2019,4361.999293,5460.428237,367.7583923,119.0492584,1.41109079,30.1,0.4855984349,1.769435823,1.41109079,-30.42163218
Albania,2020,4322.549675,5370.778623,396.880249,120.9789119,1.620886617,29.4,-0.9043930305,-1.641805556,1.620886617,14.86763497
Armenia,2009,2583.616131,2820.592655,246,92.44163764,3.406766827,28,,,,
Armenia,2010,2758.458143,3041.344507,290,100,8.176361385,30,6.767337076,7.82643504,8.176361385,140.0035518
Armenia,2011,2999.033604,3349.553098,325,107.6500081,7.650008079,29.4,8.721374374,10.13395851,7.650008079,-6.437500514
Armenia,2012,3172.034408,3511.563997,333,110.4037169,2.558020078,29.6,5.768551701,4.836791489,2.558020078,-66.56186436
Armenia,2013,3409.886713,3680.166922,396,116.7957253,5.789667785,30.6,7.498415034,4.801362722,5.789667785,126.3339462
Armenia,2014,3524.890871,3852.118006,409,120.2777664,2.981308689,31.5,3.372667997,4.672371884,2.981308689,-48.5063945
Armenia,2015,3150.669544,3512.393503,371,124.7661613,3.731691193,32.4,-10.61653655,-8.819161376,3.731691193,25.16956751
Armenia,2016,3108.22045,3524.424769,366,123.014934,-1.403607559,32.5,-1.347303903,0.3425375309,-1.403607559,-137.6131755
Armenia,2017,3475.204348,3869.053739,419,124.2076293,0.9695532688,33.6,11.80688127,9.778304051,0.9695532688,-169.0758084
Armenia,2018,3687.291522,4196.005623,439,127.337952,2.52023382,34.4,6.10286916,8.450435337,2.52023382,159.9376332
Armenia,2019,4019.858444,4597.228874,549,129.1760073,1.443446608,30,9.019273906,9.562028439,1.443446608,-42.72568695
Armenia,2020,3617.03199,4268.680933,552,130.7408917,1.211435778,25.1,-10.02091142,-7.146651819,1.211435778,-16.07339184
Armenia,2021,3790.564809,4685.179971,613,140.1344107,7.184836294,27.9,4.797657831,9.757089948,7.184836294,493.0843733
Austria,2009,39649.39482,47857.44466,4929,98.21876885,0.5063088277,31.5,,,,
Austria,2010,39022.25616,46611.13934,4801,100,1.81353439,30.3,-1.581710569,-2.604203652,1.81353439,258.1873929
Austria,2011,42625.23735,51116.89535,5168,103.2865791,3.286579149,30.8,9.233144247,9.666693571,3.286579149,81.22507999
Austria,2012,39980.63084,48250.40591,4966,105.8539485,2.485675622,30.5,-6.204320913,-5.607714276,2.485675622,-24.36891037
Austria,2013,41694.07141,50305.35458,5235,107.9711927,2.000156169,30.8,4.285676673,4.258925131,2.000156169,-19.5326956
Austria,2014,42465.76661,51314.97226,5394,109.7050069,1.60581183,30.5,1.850851142,2.006978566,1.60581183,-19.71567748
Austria,2015,35811.68578,43915.22802,4613,110.6885818,0.8965633353,30.5,-15.66928225,-14.42024406,0.8965633353,-44.1675968
Austria,2016,37196.16775,45061.49939,4710,111.6754721,0.8915917527,30.8,3.866006144,2.610191095,0.8915917527,-0.5545154937
Austria,2017,38441.73272,47163.74258,4939,113.9997392,2.081269114,29.7,3.348637902,4.66527571,2.081269114,133.4329706
Austria,2018,41651.80739,51194.07498,5337,116.277887,1.998379814,30.8,8.350494228,8.545404131,1.998379814,-3.982632472
Austria,2019,40712.57534,49885.99474,5263,118.0579801,1.530895642,30.2,-2.254961088,-2.555139924,1.530895642,-23.39315927
Austria,2020,39515.55741,48716.40989,5567,119.6894358,1.381910634,29.8,-2.940167563,-2.344515433,1.381910634,-9.731885307
Austria,2021,43281.73348,53648.71907,6505,123.0008436,2.766666667,30.7,9.530869156,10.12453339,2.766666667,100.2059033
Belarus,2009,4480.508001,5352.488092,281,92.81970174,12.94565634,27.7,,,,
Belarus,2010,5017.310263,6034.678852,333,100,7.735748043,28.6,11.98083482,12.74530178,7.735748043,-40.24445081
Belarus,2011,5460.295895,6527.659343,310,153.2286983,53.22869831,27.2,8.82914567,8.169125536,53.22869831,588.0872802
Belarus,2012,5735.83109,6953.215917,355,243.970329,59.21973602,26.5,5.046158674,6.519282818,59.21973602,11.25527751
Belarus,2013,6490.271127,7998.080205,444,288.6468125,18.31226104,26.6,13.15310763,15.02706518,18.31226104,-69.07743555
Belarus,2014,6842.255225,8341.290143,438,340.9483285,18.11955435,27.2,5.423257225,4.291154003,18.11955435,-1.052336927
Belarus,2015,4824.419478,5967.06856,353,387.0939452,13.53448976,25.6,-29.49079916,-28.46348157,13.53448976,-25.3045108
Belarus,2016,4055.47952,5039.775609,291,432.9126326,11.83658077,25.3,-15.93849708,-15.54017591,11.83658077,-12.54505363
Belarus,2017,4690.779612,5785.533977,325,459.0252181,6.031837252,25.4,15.66522747,14.79745182,6.031837252,-49.04071225
Belarus,2018,5139.384723,6360.053101,342,481.3903139,4.872302206,25.2,9.563551211,9.930269633,4.872302206,-19.22357978
Belarus,2019,5563.113009,6837.768321,390,508.3392944,5.59815595,25.3,8.244727894,7.511182893,5.59815595,14.8975518
Belarus,2020,5200.944075,6542.86454,408,536.5426883,5.548143575,24.4,-6.510184734,-4.312865948,5.548143575,-0.8933723225
Belgium,2009,36866.04911,44923.34001,4638.438965,97.85760425,-0.05314567413,28.6,,,,
Belgium,2010,36326.63933,44197.39367,4531.033691,100,2.189299204,28.4,-1.463161356,-1.615966983,2.189299204,-4219.430679
Belgium,2011,38266.98374,47760.82988,4930.141113,103.5320821,3.532082107,28.1,5.341381565,8.062548287,3.532082107,61.33391454
Belgium,2012,36945.841,44874.17092,4704.472656,106.4720448,2.839663434,27.5,-3.452435007,-6.043988278,2.839663434,-19.60369696
Belgium,2013,38766.03804,46964.59468,4954.924316,107.6571808,1.11309594,27.7,4.926662908,4.658411992,1.11309594,-60.80183564
Belgium,2014,39529.63106,47995.7787,5080.125,108.0232183,0.3400028334,28.1,1.969747384,2.195662553,0.3400028334,-69.45431018
Belgium,2015,33799.73983,40893.80454,4442.401367,108.6296921,0.5614291528,27.7,-14.49518014,-14.79708081,0.5614291528,65.12484536
Belgium,2016,34528.49059,41854.54983,4542.794922,110.7738822,1.973852647,27.6,2.156083937,2.349366372,1.973852647,251.5764432
Belgium,2017,36341.19107,44035.32394,4782.646973,113.1289026,2.12597086,27.4,5.249868869,5.210363306,2.12597086,7.706665123
Belgium,2018,39046.70141,47487.21004,5176.983887,115.4516256,2.053164999,27.2,7.444748658,7.838902488,2.053164999,-3.42459357
Belgium,2019,38340.122,46716.62275,5049.577148,117.1104572,1.43681957,27.2,-1.80957516,-1.622725976,1.43681957,-30.01928384
Belgium,2020,36801.28174,45906.28758,5104.025391,117.9780019,0.7407918122,26,-4.013655088,-1.734575658,0.7407918122,-48.44225206
Belgium,2021,41743.01428,51655.78833,5680.231445,120.8569583,2.440248511,26.6,13.42815333,12.52442977,2.440248511,229.4108373
Bolivia,2009,1453.72776,1731.181721,89.26693726,97.55785751,3.346454201,49.2,,,,
Bolivia,2011,1845.87183,2315.521219,119.2386169,109.8844642,9.884464198,46.1,26.97506928,33.75379321,12.63517568,195.3712677
Bolivia,2012,1972.184963,2575.598571,134.630661,114.8464103,4.515602914,46.6,6.843006672,11.23191399,4.515602914,-54.31615894
Bolivia,2013,2202.047588,2870.02377,159.0892181,121.43446,5.736400237,47.6,11.65522655,11.43133104,5.736400237,27.03509025
Bolivia,2014,2386.034637,3041.435031,178.2088013,128.4371005,5.766600746,47.8,8.355271273,5.972468346,5.766600746,0.5264714341
Bolivia,2015,2532.414506,2996.012898,194.9240112,133.6511464,4.059610411,46.7,6.13485934,-1.493444137,4.059610411,-29.60132684
Bolivia,2016,2618.281113,3035.873478,205.9224396,138.4936139,3.623214318,45.2,3.390701113,1.330454213,3.623214318,-10.74970378
Bolivia,2017,2764.057011,3306.303012,212.8791351,142.4029535,2.822758055,44.6,5.567618265,8.907799876,2.822758055,-22.09243484
Bolivia,2018,2907.081576,3500.726422,229.2254028,145.6384339,2.272059872,42.6,5.174443405,5.880386929,2.272059872,-19.50922369
Bolivia,2019,2940.944319,3503.896011,239.1754456,148.3175185,1.83954505,41.6,1.164836353,0.09054088616,1.83954505,-19.03624231
Bolivia,2020,2652.860747,3099.94219,246.1977539,149.7128039,0.9407421534,43.6,-9.795614653,-11.52870459,0.9407421534,-48.86006442
Bolivia,2021,2656.573859,3384.844865,272.9592285,150.8167617,0.7373837215,40.9,0.1399663547,9.190580238,0.7373837215,-21.61680873
Brazil,2009,6936.075263,8678.659225,719.4265137,95.20298175,4.888034799,53.7,,,,
Brazil,2011,10260.08084,13396.62436,1028.084717,106.6364496,6.636449622,52.9,47.92343586,54.36283427,12.0095691,35.76927938
Brazil,2012,9351.31113,12521.72135,953.703125,112.3985493,5.40349914,53.4,-8.85733482,-6.530772083,5.40349914,-18.57846517
Brazil,2013,9456.544249,12458.89121,977.8168945,119.3721044,6.204310666,52.7,1.125330095,-0.5017691773,6.204310666,14.82023972
Brazil,2014,9242.577872,12274.99397,1013.56842,126.9272129,6.329040155,52,-2.262627567,-1.476032198,6.329040155,2.010368202
Brazil,2015,6666.747079,8936.196618,782.5229492,138.3886146,9.029901024,51.9,-27.86918139,-27.19999179,9.029901024,42.67409912
Brazil,2016,6565.206981,8836.286526,795.9379883,150.4825942,8.739143523,53.4,-1.523083105,-1.118038193,8.739143523,-3.219941172
Brazil,2017,7642.228743,10080.50928,937.3428955,155.6687862,3.44637335,53.3,16.40499325,14.08083307,3.44637335,-60.5639461
Brazil,2018,6984.288498,9300.661649,863.2817383,161.3738142,3.664850284,53.9,-8.609271807,-7.736192792,3.664850284,6.339328657
Brazil,2019,6818.492046,9029.833267,850.4328613,167.3978603,3.732976212,53.5,-2.373848851,-2.91192597,3.732976212,1.858900722
Brazil,2020,5367.949034,7074.193783,704.9953613,172.7742913,3.211768038,48.9,-21.27366289,-21.65753704,3.211768038,-13.96226883
Brazil,2021,5775.839583,7972.53665,761.2677612,187.1174251,8.301659756,52.9,7.59862931,12.69887277,8.301659756,158.4763176
Bulgaria,2009,5759.802811,6988.273163,459,97.61907981,2.753202239,33.8,,,,
Bulgaria,2010,5620.271104,6863.667068,485,100,2.438990605,35.7,-2.422508391,-1.783074192,2.438990605,-11.41258821
Bulgaria,2011,6408.16262,7857.16707,556,104.2199035,4.219903466,34.3,14.01874573,14.47476972,4.219903466,73.01843875
Bulgaria,2012,6243.723979,7430.73738,559,107.2991517,2.954568298,36,-2.566080969,-5.427270231,2.954568298,-29.9849316
Bulgaria,2013,6422.010445,7687.713682,547,108.2542145,0.8900935409,36.6,2.8554508,3.458288039,0.8900935409,-69.87399
Bulgaria,2014,6643.095885,7912.274844,605,106.7189708,-1.418183803,37.4,3.442620381,2.921039604,-1.418183803,-259.3297488
Bulgaria,2015,5819.877624,7078.860323,521,106.6073072,-0.104633261,38.6,-12.39208759,-10.53318467,-0.104633261,-92.62202397
Bulgaria,2016,6238.054937,7570.931655,562,105.7558881,-0.7986498865,40.6,7.185328271,6.951279015,-0.7986498865,663.2849046
Bulgaria,2017,6970.955514,8381.881346,625,107.9361475,2.061596194,40.4,11.74886379,10.71135929,2.061596194,-358.135164
Bulgaria,2018,7752.822898,9436.144799,690,110.9740586,2.814544738,41.3,11.21607191,12.57788567,2.814544738,36.52260059
Bulgaria,2019,8165.632881,9838.60059,698,114.4183932,3.103729448,40.3,5.324640955,4.265044673,3.103729448,10.27465315
Bulgaria,2020,8311.253957,10198.53883,857,116.3319732,1.672440969,40.5,1.783340963,3.658429247,1.672440969,-46.11511742
Bulgaria,2021,10114.52352,12274.0776,1040,120.1683043,3.297744353,39,21.69672078,20.35133462,3.297744353,97.18150984
Canada,2009,32986.0481,40874.88319,4368.856934,98.25414997,0.299466803,34,,,,
Canada,2010,38678.18059,47560.6666,5083.981934,100,1.776871541,33.6,17.25618196,16.3567034,1.776871541,493.3450797
Canada,2011,42617.97406,52223.85884,5423.059082,102.9121351,2.912135089,32.7,10.1860879,9.804724307,2.912135089,63.8911436
Canada,2012,43024.4508,52670.34473,5538.935547,104.4719519,1.515678231,33.5,0.9537683392,0.8549461943,1.515678231,-47.95302467
Canada,2013,43054.54265,52638.11872,5483.255859,105.4522038,0.9382918978,33.8,0.06994125655,-0.0611843537,0.9382918978,-38.0942552
Canada,2014,41608.03615,50960.84312,5231.736328,107.4627934,1.906635907,33.2,-3.359707036,-3.18642772,1.906635907,103.2028531
Canada,2015,35364.11911,43594.1941,4677.830078,108.6720092,1.125241361,33.7,-15.00651705,-14.45550851,1.125241361,-40.98289261
Canada,2016,34318.54492,42314.06158,4667.703125,110.2246709,1.428759547,32.7,-2.956596148,-2.936474797,1.428759547,26.97360732
Canada,2017,36906.31172,45129.62812,4920.728516,111.9848311,1.596884129,33.3,7.540432729,6.653973714,1.596884129,11.76717117
Canada,2018,37828.31686,46539.17616,5080.323242,114.5248998,2.268225672,32.5,2.498231596,3.123331832,2.268225672,42.04071742
Canada,2019,37785.72761,46352.86934,5115.976074,116.7572982,1.949269024,31.7,-0.1125856286,-0.4003225409,1.949269024,-14.06194508
Chile,2009,7591.880292,10098.80172,738.284729,98.60891314,0.3530451784,47.4,,,,
Chile,2011,10496.04266,14487.39278,994.6660767,103.3412169,3.341216943,46.9,38.25353219,43.45655246,4.79906294,846.3992564
Chile,2013,12389.67046,15683.54864,1183.62085,108.3541174,1.78955554,46.8,18.04135002,8.256529466,4.850823901,-46.44000762
Chile,2015,11170.85481,13433.9203,1133.279785,118.401419,4.348773532,45.3,-9.837353234,-14.34387325,9.272653312,143.0085815
Chile,2017,11698.30222,14879.90862,1367.716431,125.5665448,2.182718469,45.3,4.721638714,10.76371076,6.051553974,-49.80841259
Chile,2020,9720.749788,13114.81547,1280.632324,135.9309826,3.045490848,47,-16.90461053,-11.86225801,8.254139484,39.52742379
China,2010,3487.258993,4550.473944,189.3437042,100,3.175324753,43.7,,,,
China,2011,4132.672201,5614.386022,239.7543335,105.5538989,5.553898923,42.4,18.50775091,23.38024768,5.553898923,74.90805997
China,2012,4770.263182,6300.58218,285.31427,108.318909,2.619524326,42.2,15.428056,12.22210504,2.619524326,-52.83449766
China,2013,5239.785134,7020.386074,329.7810669,111.1580018,2.621050017,39.7,9.842684434,11.42440292,2.621050017,0.0582430562
China,2014,5753.408668,7636.07434,363.0093994,113.2940602,1.921641628,39.2,9.802377782,8.770005801,1.921641628,-26.68428244
China,2015,6012.718649,8016.445595,393.7799072,114.9221228,1.437023809,38.6,4.507066955,4.981240854,1.437023809,-25.21894881
China,2016,6078.485222,8094.390167,398.7892151,117.2205674,2.000001822,38.5,1.093790957,0.9723083819,2.000001822,39.17666561
China,2017,6658.943735,8817.045608,440.588501,119.0880504,1.593136001,39.1,9.549394168,8.927855292,1.593136001,-20.34327253
China,2018,7331.859806,9905.406383,504.7997437,121.5588779,2.0747904,38.5,10.10544762,12.34382607,2.0747904,30.23309992
China,2019,7470.113815,10143.86022,539.6194458,125.0831544,2.899234164,38.2,1.885660835,2.407309992,2.899234164,39.73624343
China,2020,7510.442656,10408.71955,583.4321899,128.1094436,2.419421895,37.1,0.5398691618,2.611030986,2.419421895,-16.5496211
China,2021,9015.348004,12617.5051,670.5145874,129.3662166,0.9810151355,35.7,20.03750534,21.22053091,0.9810151355,-59.45249823
Colombia,2009,4280.981467,5250.972924,383.5496216,97.77847091,4.202516612,54.3,,,,
Colombia,2010,5121.888449,6398.295845,452.0512085,100,2.272002279,54.6,19.642855,21.84972075,2.272002279,-45.93710178
Colombia,2011,5701.3386,7400.99407,501.2983093,103.4150334,3.415033448,53.5,11.31321301,15.67133264,3.415033448,50.30942
Colombia,2012,6333.716591,8108.598382,546.2114868,106.6925681,3.169301888,52.6,11.09174592,9.560936088,3.169301888,-7.195582799
Colombia,2013,6548.41345,8279.102556,579.8796387,108.8445489,2.016992243,52.6,3.389745281,2.102757665,2.016992243,-36.35846902
Colombia,2014,6588.061797,8187.208249,586.8764038,111.9997759,2.898837878,52.5,0.6054649232,-1.109954937,2.898837878,43.72082429
Colombia,2015,5260.868776,6248.514905,468.6054382,117.5883756,4.989831158,51,-20.14542459,-23.67954112,4.989831158,72.13212222
Colombia,2016,5070.85301,5959.842504,447.0699463,126.4233315,7.513460246,50.6,-3.611870471,-4.619856175,7.513460246,50.57544048
Colombia,2017,5446.607779,6479.532313,495.2702637,131.87763,4.314313257,49.7,7.410089937,8.719858099,4.314313257,-42.5788769
Colombia,2018,5630.586587,6816.968183,517.1584473,136.151216,3.240569329,50.4,3.377860417,5.207719537,3.240569329,-24.8879454
Colombia,2019,5391.534175,6472.545449,500.7313843,140.9478497,3.523019327,51.3,-4.245604048,-5.052432762,3.523019327,8.716060957
Colombia,2020,4605.788773,5339.687114,462.2328186,144.5090874,2.526635001,53.5,-14.57368861,-17.50251651,2.526635001,-28.28211355
Colombia,2021,5127.309256,6222.621644,557.5394898,149.5597632,3.495057574,55.1,11.32315241,16.53532336,3.495057574,38.32855054
Costa Rica,2009,6205.200799,6832.698299,529.6087036,94.64072561,7.842701677,50.6,,,,
Costa Rica,2010,7525.70741,8265.788203,654.1734009,100,5.662757084,48,21.28064271,20.97399652,5.662757084,-27.79583723
Costa Rica,2011,8427.831673,9276.391075,742.1419067,104.8779983,4.87799831,48.8,11.9872354,12.22633399,4.87799831,-13.85824542
Costa Rica,2012,9250.980911,10126.9991,776.4348755,109.5927396,4.495453144,48.4,9.76703463,9.169600768,4.495453144,-7.842257046
Costa Rica,2013,9833.060348,10803.2402,816.8787231,115.3259042,5.231336142,49.2,6.292083433,6.677605942,5.231336142,16.36949546
Costa Rica,2014,9894.223728,10911.49788,822.9100342,120.5377136,4.519200985,48.6,0.6220177372,1.002085302,4.519200985,-13.61287322
Costa Rica,2015,10614.15739,11714.7106,875.3497315,121.5044043,0.8019820051,48.4,7.27630259,7.361159107,0.8019820051,-82.25389825
Costa Rica,2016,10960.22077,12091.03016,870.7384033,121.4831668,-0.01747885059,48.7,3.260394362,3.212367556,-0.01747885059,-102.1794567
Costa Rica,2017,11011.31106,12317.09028,853.7504883,123.45837,1.62590693,48.3,0.4661428459,1.869651415,1.62590693,-9402.138727
Costa Rica,2018,11226.58729,12590.24938,902.2211914,126.2005219,2.221114615,48,1.955046271,2.217724275,2.221114615,36.60773408
Costa Rica,2019,11493.0208,12884.686,914.8847046,128.8457433,2.096046353,48.2,2.373236934,2.338608301,2.096046353,-5.630878349
Costa Rica,2020,10980.84397,12394.0494,953.0825195,129.7797609,0.7249114781,49.2,-4.456416081,-3.807904969,0.7249114781,-65.41529356
Costa Rica,2021,11172.4316,12838.11854,948.9216309,132.0203794,1.726477551,48.7,1.744744124,3.582922132,1.726477551,138.1639142
Croatia,2009,11560.02743,14475.96329,1188,98.97995705,2.378528459,32.6,,,,
Croatia,2010,11109.97575,13731.28652,1126,100,1.030555053,32.4,-3.893171409,-5.144229482,1.030555053,-56.6725784
Croatia,2011,11677.72547,14694.99932,1132,102.2727273,2.272727273,32.3,5.110269682,7.018372221,2.272727273,120.5342903
Croatia,2012,10625.5449,13508.6837,1030,105.7623479,3.412073491,32.5,-9.010149913,-8.072920558,3.412073491,50.1312336
Croatia,2013,11265.00965,14136.39677,890,108.1066571,2.216582064,32,6.018183127,4.646737476,2.216582064,-35.03709488
Croatia,2014,11306.57767,14187.96945,909,107.8740157,-0.2151961596,32.1,0.3690012327,0.3648220056,-0.2151961596,-109.708468
Croatia,2015,10121.64965,12285.30326,796,107.372942,-0.4644990046,31.1,-10.47998835,-13.41041931,-0.4644990046,115.8491144
Croatia,2016,10404.45543,12821.17381,841,106.1649964,-1.125,30.9,2.79406809,4.361883012,-1.125,142.1964286
Croatia,2017,11582.54042,13902.63105,903,107.3639943,1.129372103,30.4,11.32288947,8.434931545,1.129372103,-200.3886314
Croatia,2018,12984.30368,15460.41833,1025,108.9745884,1.50012501,29.7,12.10238179,11.20498182,1.50012501,32.8282332
Croatia,2019,13113.7613,15563.81674,1040,109.8156764,0.7718203465,28.9,0.9970316833,0.6687943879,0.7718203465,-48.54959812
Croatia,2020,12231.38931,14808.46202,1095,109.9856836,0.1548113746,29.5,-6.72859579,-4.853274319,0.1548113746,-79.94204542
Croatia,2021,14553.48421,17789.93047,1384,112.7952756,2.554506996,28.9,18.98471908,20.13354561,2.554506996,1550.077072
Cyprus,2009,28200.11719,32236.44922,2105,97.62760922,0.3262766522,32.1,,,,
Cyprus,2010,26890.35352,31105.02734,2045,100,2.430040841,31.5,-4.644532727,-3.509759612,2.430040841,644.7792615
Cyprus,2011,29378.47852,32485.79688,2115,103.2894494,3.289449396,32.6,9.252853439,4.439055835,3.289449396,35.36601279
Cyprus,2012,25145.88867,28991.93555,1899,105.7570902,2.3890541,34.3,-14.40711043,-10.75504271,2.3890541,-27.37221908
Cyprus,2013,23695.25586,27797.45703,1916,105.3347412,-0.3993576765,37,-5.768866758,-4.120037152,-0.3993576765,-116.716142
Cyprus,2014,22731.18359,27244.35156,1874,103.9074672,-1.354988854,35.6,-4.068629904,-1.989770029,-1.354988854,239.2920518
Cyprus,2015,20165.85156,23487.22852,1596,101.72853,-2.096997691,34,-11.28551895,-13.79046603,-2.096997691,54.76125015
Cyprus,2016,20629.85742,24715.1543,1649,100.2746597,-1.429166667,32.9,2.300948502,5.228057369,-1.429166667,-31.84700808
Cyprus,2017,22676.03906,26696.99023,1773,100.8078868,0.5317664962,31.4,9.918544752,8.018707525,0.5317664962,-137.2081513
Cyprus,2018,24887.57031,29599.98633,2021,102.2549751,1.435491195,32.7,9.75272288,10.87387031,1.435491195,169.9476567
Cyprus,2019,24414.5918,29703.05273,2093,102.5109919,0.2503709968,31.2,-1.900460791,0.3481974792,0.2503709968,-82.55851394
Cyprus,2020,22488.41602,28649.01563,2362,101.8565384,-0.638422798,31.7,-7.889444957,-3.548581753,-0.638422798,-354.9907163
Cyprus,2021,24687.48242,33734.29297,2990,104.3480396,2.446088672,31.3,9.778662956,17.75026902,2.446088672,-483.1455705
Czechia,2009,14319.40418,19817.42158,1442.242798,98.5486472,1.019377353,26.2,,,,
Czechia,2010,14232.53146,20160.43551,1516.048584,100,1.472727273,26.6,-0.6066782787,1.730870601,1.472727273,44.47321867
Czechia,2011,15447.39968,22049.10808,1654.510132,101.9172191,1.917219136,26.4,8.535854733,9.368213154,1.917219136,30.1815463
Czechia,2012,14334.3443,20014.0354,1515.81604,105.2678731,3.287623066,26.1,-7.205454599,-9.229727888,3.287623066,71.47873207
Czechia,2013,14511.85955,20260.4955,1514.014038,106.7819387,1.438297872,26.5,1.238391106,1.231436307,1.438297872,-56.2511321
Czechia,2014,14284.85669,20038.41632,1516.056274,107.1492564,0.3439885896,25.9,-1.564257589,-1.096119204,0.3439885896,-76.08363356
Czechia,2015,12903.36809,17931.59877,1314.83728,107.4807382,0.3093645485,25.9,-9.671000705,-10.5138925,0.3093645485,-10.06546211
Czechia,2016,13479.63918,18753.96867,1384.663574,108.2153736,0.6835042094,25.4,4.466051683,4.586149375,0.6835042094,120.9381174
Czechia,2017,15315.25211,20913.19763,1525.3479,110.8672281,2.450533985,24.9,13.6176711,11.51345082,2.450533985,258.5250758
Czechia,2018,17451.20067,23705.93298,1753.198975,113.2503136,2.149494949,25,13.94654518,13.35393754,2.149494949,-12.28463008
Czechia,2019,17471.65529,24062.719,1803.05249,116.475542,2.847875959,25.3,0.1172103804,1.505049476,2.847875959,32.49046991
Czechia,2020,16844.23511,23472.89155,2119.268311,120.1576778,3.161295285,26.2,-3.59107462,-2.451208676,3.161295285,11.00537138
Czechia,2021,19843.78291,27696.46195,2498.516602,124.7715463,3.839844915,26.2,17.80756311,17.99339634,3.839844915,21.46429134
Denmark,2009,47573.96705,58412.74724,6222,97.7412731,1.30470991,26.7,,,,
Denmark,2010,48113.33602,58104.54456,6171,100,2.31092437,27.2,1.13374813,-0.5276291408,2.31092437,77.12169974
Denmark,2011,51361.50182,61809.7379,6438,102.7586823,2.758682261,27.3,6.751071675,6.376770297,2.758682261,19.37570509
Denmark,2012,48806.80302,58443.77471,6168,105.222748,2.397914857,27.8,-4.973956566,-5.445684292,2.397914857,-13.07752651
Denmark,2013,51939.82636,61377.59406,6334,106.053031,0.7890717801,28.5,6.419234911,5.019900517,0.7890717801,-67.09341961
Denmark,2014,53755.90909,62520.45097,6467,106.6511919,0.5640205404,28.4,3.496512901,1.862009962,0.5640205404,-28.52100979
Denmark,2015,45798.0298,53094.01336,5532,107.1332917,0.4520341537,28.2,-14.80372935,-15.07736663,0.4520341537,-19.85501923
Denmark,2016,46794.91137,54500.92604,5624,107.4011249,0.25,28.2,2.176690943,2.649851822,0.25,-44.69444444
Denmark,2017,49220.80391,57521.5515,5834,108.6331578,1.14713217,28.7,5.184094752,5.54233786,1.14713217,358.8528678
Denmark,2018,52836.99612,61324.7665,6233,109.5170074,0.8136094675,28.2,7.34687758,6.611808802,0.8136094675,-29.07447903
Denmark,2019,50967.6115,59404.26632,6059,110.3472904,0.7581315725,27.7,-3.538022136,-3.131687716,0.7581315725,-6.818737633
Denmark,2020,52242.03137,60985.48856,6442,110.8115347,0.4207119741,27.5,2.500450439,2.661799115,0.4207119741,-44.50673348
Denmark,2021,58796.35993,69727.98737,7382,112.8649228,1.85304544,28.3,12.5460829,14.33537554,1.85304544,340.4546469
Dominican Republic,2009,4595.065677,4977.798844,238.2713623,94.04689529,1.442151318,48.9,,,,
Dominican Republic,2010,5047.560735,5484.646379,271.2666321,100,6.329932201,47.3,9.847412211,10.18216185,6.329932201,338.922887
Dominican Republic,2011,5351.055897,5834.705907,295.194397,105.7967681,5.796768092,47.7,6.012709453,6.382535968,5.796768092,-8.422903949
Dominican Republic,2012,5518.653857,6025.725827,305.4364624,109.7054266,3.694497079,46.1,3.132054011,3.273856866,3.694497079,-36.26626044
Dominican Republic,2013,5537.428277,6149.027489,303.3797913,115.005242,4.830950967,47.7,0.3401992541,2.046254106,4.830950967,30.76071964
Dominican Republic,2014,5851.79887,6512.507714,313.4575195,118.4538378,2.998642261,44.3,5.677194855,5.911182308,2.998642261,-37.9285304
Dominican Republic,2015,6214.21529,6819.932252,322.9460754,119.4449959,0.8367463467,45.2,6.193248069,4.720524731,0.8367463467,-72.09582625
Dominican Republic,2016,6501.207713,7174.823496,329.1087952,121.3730365,1.614166072,45.7,4.618321203,5.203735625,1.614166072,92.90984404
Dominican Republic,2017,6727.578894,7499.692862,337.6092529,125.3535344,3.279556947,42.2,3.481986593,4.52790743,3.279556947,103.173453
Dominican Republic,2018,7113.34938,7934.981412,327.9010925,129.8216787,3.56443426,43.7,5.734165179,5.804085024,3.56443426,8.686457286
